t, dt, MaxDpr, MaxDsw, Qo, Qw, Gauss
287.083, 0.276426, 0.224036, 0.000241759, 284.78, 60.81, 2338
287.414, 0.331711, 0.674622, 0.000275224, 283.64, 61.71, 2346
287.812, 0.398053, 0.783533, 0.00031212, 282.35, 62.74, 2355
288.290, 0.477664, 0.917486, 0.000351584, 280.89, 63.90, 2367
288.577, 0.286598, 0.227415, 0.000234019, 280.72, 64.87, 2390
288.921, 0.343918, 0.683038, 0.000265969, 279.59, 65.75, 2398
289.333, 0.412702, 0.793572, 0.00030103, 278.33, 66.75, 2408
289.829, 0.495242, 0.921532, 0.000339524, 276.90, 67.89, 2421
290.126, 0.297145, 0.235497, 0.000227054, 276.73, 68.85, 2447
290.482, 0.356574, 0.688365, 0.000257855, 275.63, 69.72, 2456
290.910, 0.427889, 0.800552, 0.000291536, 274.39, 70.70, 2467
291.424, 0.513467, 0.933276, 0.000327884, 272.98, 71.80, 2481
291.732, 0.30808, 0.240413, 0.000220646, 272.82, 72.76, 2509
292.101, 0.369696, 0.692105, 0.000250479, 271.74, 73.61, 2518
292.545, 0.443635, 0.80647, 0.000282925, 270.52, 74.56, 2529
293.077, 0.532362, 0.937508, 0.000318351, 269.15, 75.65, 2544
293.397, 0.319417, 0.249985, 0.000215034, 268.99, 76.59, 2572
293.780, 0.383301, 0.698661, 0.000243626, 267.92, 77.42, 2582
294.240, 0.459961, 0.812757, 0.000274762, 266.72, 78.36, 2594
294.792, 0.551953, 0.940651, 0.000309405, 265.38, 79.41, 2611
295.123, 0.331172, 0.256134, 0.000210114, 265.22, 80.36, 2639
295.521, 0.397406, 0.703463, 0.000237729, 264.18, 81.17, 2649
295.998, 0.476888, 0.814783, 0.000268265, 263.00, 82.09, 2662
296.570, 0.572265, 0.948903, 0.000301448, 261.67, 83.12, 2681
296.913, 0.343359, 0.2604, 0.000205989, 261.53, 84.07, 2710
297.325, 0.412031, 0.707874, 0.000232765, 260.49, 84.86, 2721
297.820, 0.494437, 0.824412, 0.000261679, 259.33, 85.75, 2735
298.116, 0.296662, 0.205473, 0.000176679, 259.24, 86.59, 2763
298.472, 0.355995, 0.61059, 0.000200598, 258.34, 87.27, 2772
298.899, 0.427194, 0.710974, 0.000226685, 257.33, 88.05, 2783
299.412, 0.512632, 0.825988, 0.000255306, 256.19, 88.92, 2798
299.720, 0.307579, 0.215792, 0.000172941, 256.09, 89.75, 2826
300.089, 0.369095, 0.613405, 0.000196323, 255.21, 90.42, 2835
300.532, 0.442914, 0.718131, 0.000221394, 254.21, 91.17, 2847
301.063, 0.531497, 0.828426, 0.000249747, 253.09, 92.02, 2864
301.382, 0.318898, 0.222112, 0.000170065, 253.00, 92.85, 2892
301.765, 0.382678, 0.619659, 0.000192683, 252.13, 93.50, 2902
302.224, 0.459214, 0.717998, 0.000217817, 251.15, 94.25, 2915
302.775, 0.551056, 0.836787, 0.00024529, 250.04, 95.08, 2934
303.106, 0.330634, 0.226625, 0.000168037, 249.95, 95.91, 2963
303.502, 0.396761, 0.626522, 0.000189964, 249.08, 96.55, 2973
303.979, 0.476113, 0.725149, 0.000214352, 248.11, 97.28, 2987
304.264, 0.285668, 0.178921, 0.000144998, 248.06, 98.01, 3015
304.607, 0.342801, 0.539119, 0.000164907, 247.31, 98.56, 3024
305.018, 0.411361, 0.628254, 0.000186725, 246.46, 99.20, 3035
305.512, 0.493634, 0.730657, 0.000210784, 245.50, 99.91, 3050
305.808, 0.29618, 0.188303, 0.000143038, 245.45, 100.63, 3078
306.164, 0.355416, 0.542829, 0.000162674, 244.71, 101.18, 3087
306.590, 0.426499, 0.635756, 0.000183881, 243.86, 101.80, 3099
307.102, 0.511799, 0.737507, 0.000207505, 242.91, 102.50, 3115
307.409, 0.30708, 0.191386, 0.000141806, 242.86, 103.22, 3143
307.778, 0.368496, 0.549589, 0.000160998, 242.12, 103.76, 3153
308.220, 0.442195, 0.64019, 0.00018208, 241.29, 104.37, 3165
308.750, 0.530634, 0.743881, 0.000205552, 240.35, 105.06, 3183
309.069, 0.31838, 0.197705, 0.000141108, 240.29, 105.79, 3211
309.451, 0.382056, 0.555308, 0.000160063, 239.56, 106.32, 3221
309.909, 0.458467, 0.643452, 0.00018133, 238.73, 106.93, 3234
310.459, 0.550161, 0.754881, 0.000204151, 237.79, 107.61, 3254
310.789, 0.330097, 0.201573, 0.000140984, 237.74, 108.34, 3283
311.186, 0.396116, 0.561279, 0.000159782, 237.01, 108.87, 3294
311.661, 0.475339, 0.655433, 0.000180222, 236.18, 109.47, 3308
311.946, 0.285203, 0.161116, 0.000122528, 236.16, 110.12, 3336
312.288, 0.342244, 0.485435, 0.000139488, 235.51, 110.58, 3345
312.699, 0.410693, 0.566334, 0.000158133, 234.79, 111.11, 3356
313.192, 0.492831, 0.659308, 0.000178796, 233.97, 111.69, 3371
313.488, 0.295699, 0.170725, 0.000121826, 233.94, 112.35, 3399
313.842, 0.354839, 0.490054, 0.000138691, 233.30, 112.80, 3408
314.268, 0.425806, 0.575148, 0.000156892, 232.57, 113.31, 3420
314.779, 0.510968, 0.664508, 0.000177714, 231.76, 113.90, 3437
315.086, 0.306581, 0.176347, 0.000121668, 231.73, 114.55, 3465
315.454, 0.367897, 0.497742, 0.000138242, 231.09, 115.00, 3475
315.895, 0.441476, 0.577802, 0.00015681, 230.37, 115.51, 3488
316.425, 0.529771, 0.677893, 0.000178224, 229.55, 116.09, 3506
316.743, 0.317863, 0.178857, 0.000121936, 229.53, 116.75, 3534
317.124, 0.381435, 0.504241, 0.000138419, 228.89, 117.20, 3544
317.582, 0.457722, 0.584284, 0.00015703, 228.17, 117.71, 3557
318.131, 0.549267, 0.687388, 0.000180231, 227.35, 118.27, 3577
318.461, 0.32956, 0.182371, 0.000122695, 227.32, 118.95, 3606
318.856, 0.395472, 0.510904, 0.000139163, 226.68, 119.39, 3617
319.331, 0.474567, 0.597515, 0.000157064, 225.96, 119.89, 3631
319.616, 0.28474, 0.145725, 0.000107152, 225.95, 120.50, 3659
319.957, 0.341688, 0.442447, 0.000122065, 225.39, 120.89, 3668
320.367, 0.410025, 0.516603, 0.000138489, 224.76, 121.33, 3679
320.859, 0.492031, 0.601835, 0.000156747, 224.04, 121.83, 3694
321.155, 0.295218, 0.155306, 0.000107096, 224.02, 122.43, 3722
321.509, 0.354262, 0.447565, 0.000122007, 223.46, 122.82, 3731
321.934, 0.425114, 0.526057, 0.000138085, 222.82, 123.25, 3743
322.444, 0.510137, 0.607572, 0.000157779, 222.11, 123.75, 3760
322.750, 0.306082, 0.160605, 0.000107498, 222.09, 124.35, 3788
323.117, 0.367299, 0.455702, 0.000122206, 221.53, 124.73, 3798
323.558, 0.440759, 0.529102, 0.00013874, 220.90, 125.17, 3811
324.087, 0.52891, 0.618695, 0.000160156, 220.18, 125.66, 3830
324.404, 0.317346, 0.166083, 0.000108227, 220.16, 126.28, 3858
324.785, 0.380815, 0.462537, 0.000122922, 219.59, 126.66, 3868
325.242, 0.456979, 0.535983, 0.00013958, 218.96, 127.10, 3881
325.516, 0.274187, 0.130599, 9.48915e-05, 218.97, 127.65, 3908
325.845, 0.329025, 0.402408, 0.000108128, 218.47, 127.98, 3917
326.240, 0.394829, 0.468388, 0.000122859, 217.90, 128.36, 3928
326.714, 0.473795, 0.548782, 0.000138909, 217.26, 128.78, 3942
326.998, 0.284277, 0.133868, 9.5061e-05, 217.27, 129.34, 3970
327.339, 0.341133, 0.406421, 0.000108435, 216.77, 129.67, 3979
327.749, 0.409359, 0.475091, 0.000123207, 216.20, 130.05, 3990
328.240, 0.491231, 0.556988, 0.0001414, 215.56, 130.47, 4006
328.535, 0.294739, 0.139663, 9.57026e-05, 215.56, 131.03, 4034
328.889, 0.353686, 0.412319, 0.000109147, 215.07, 131.37, 4043
329.313, 0.424424, 0.485279, 0.000123659, 214.49, 131.74, 4055
329.822, 0.509308, 0.560668, 0.000143947, 213.86, 132.17, 4072
330.128, 0.305585, 0.147714, 9.66297e-05, 213.85, 132.73, 4100
330.495, 0.366702, 0.420929, 0.000109945, 213.35, 133.06, 4110
330.935, 0.440042, 0.488983, 0.000124953, 212.78, 133.44, 4123
331.463, 0.528051, 0.572312, 0.00014652, 212.14, 133.87, 4142
331.779, 0.316831, 0.152792, 9.77835e-05, 212.13, 134.44, 4170
332.160, 0.380197, 0.42816, 0.000111141, 211.62, 134.77, 4180
332.616, 0.456236, 0.49632, 0.000126324, 211.05, 135.16, 4193
332.890, 0.273742, 0.119798, 8.60335e-05, 211.07, 135.67, 4220
333.218, 0.32849, 0.372952, 9.80892e-05, 210.62, 135.96, 4229
333.612, 0.394188, 0.434302, 0.000111525, 210.11, 136.29, 4240
334.085, 0.473025, 0.509263, 0.000127577, 209.53, 136.66, 4254
334.369, 0.283815, 0.121138, 8.66193e-05, 209.55, 137.19, 4281
334.710, 0.340578, 0.378953, 9.87126e-05, 209.09, 137.48, 4290
335.118, 0.408694, 0.441192, 0.000112226, 208.58, 137.81, 4301
335.609, 0.490433, 0.514803, 0.000130181, 208.01, 138.18, 4316
335.903, 0.29426, 0.131378, 8.73416e-05, 208.01, 138.71, 4344
336.256, 0.353112, 0.383233, 9.96634e-05, 207.56, 139.00, 4353
336.680, 0.423734, 0.451362, 0.000112968, 207.04, 139.33, 4365
337.188, 0.508481, 0.521557, 0.000132815, 206.47, 139.71, 4382
337.494, 0.305088, 0.135932, 8.84649e-05, 206.47, 140.24, 4410
337.860, 0.366106, 0.391847, 0.000100699, 206.01, 140.53, 4420
338.299, 0.439327, 0.457866, 0.000114216, 205.49, 140.86, 4432
338.826, 0.527193, 0.533512, 0.000135479, 204.91, 141.23, 4450
339.142, 0.316316, 0.137287, 8.9829e-05, 204.91, 141.77, 4478
339.522, 0.379579, 0.399191, 0.000102137, 204.45, 142.07, 4488
339.978, 0.455495, 0.462828, 0.000116143, 203.93, 142.40, 4501
340.251, 0.273297, 0.110002, 7.91958e-05, 203.95, 142.90, 4528
340.579, 0.327956, 0.349919, 9.01607e-05, 203.54, 143.15, 4536
340.972, 0.393547, 0.403324, 0.000102743, 203.08, 143.44, 4547
341.445, 0.472257, 0.475546, 0.000118342, 202.55, 143.77, 4561
341.728, 0.283354, 0.111256, 7.99194e-05, 202.57, 144.27, 4588
342.068, 0.340025, 0.354007, 9.11047e-05, 202.16, 144.53, 4597
342.476, 0.40803, 0.412244, 0.00010361, 201.69, 144.82, 4608
342.966, 0.489636, 0.481165, 0.000120968, 201.16, 145.15, 4623
343.259, 0.293781, 0.120985, 8.07507e-05, 201.18, 145.65, 4651
343.612, 0.352538, 0.358352, 9.21708e-05, 200.76, 145.91, 4660
344.035, 0.423045, 0.422207, 0.000104506, 200.29, 146.20, 4672
344.543, 0.507654, 0.487956, 0.00012364, 199.76, 146.53, 4689
344.847, 0.304593, 0.125318, 8.19507e-05, 199.77, 147.04, 4717
345.213, 0.365511, 0.366793, 9.33116e-05, 199.35, 147.30, 4727
345.651, 0.438613, 0.4287, 0.00010596, 198.88, 147.59, 4739
346.178, 0.526336, 0.499653, 0.000126667, 198.34, 147.92, 4757
346.494, 0.315802, 0.126661, 8.33727e-05, 198.35, 148.44, 4785
346.872, 0.378962, 0.374034, 9.48253e-05, 197.93, 148.70, 4795
347.327, 0.454754, 0.43376, 0.000108536, 197.45, 149.00, 4808
347.873, 0.545705, 0.512486, 0.000129737, 196.90, 149.33, 4828
348.200, 0.327423, 0.13129, 8.49089e-05, 196.92, 149.86, 4856
348.593, 0.392908, 0.381511, 9.64502e-05, 196.48, 150.12, 4866
349.065, 0.471489, 0.444611, 0.000111149, 196.00, 150.41, 4880
349.348, 0.282894, 0.10124, 7.51457e-05, 196.03, 150.90, 4907
349.687, 0.339472, 0.332927, 8.56163e-05, 195.64, 151.13, 4916
350.094, 0.407367, 0.387528, 9.73057e-05, 195.21, 151.39, 4927
350.583, 0.48884, 0.452148, 0.00011402, 194.72, 151.69, 4942
350.877, 0.293304, 0.110704, 7.58037e-05, 194.74, 152.17, 4970
351.229, 0.351965, 0.336884, 8.6493e-05, 194.36, 152.40, 4979
351.651, 0.422358, 0.396826, 9.80295e-05, 193.92, 152.66, 4991
352.158, 0.506829, 0.458522, 0.000116938, 193.43, 152.96, 5008
352.462, 0.304098, 0.114998, 7.68616e-05, 193.45, 153.45, 5036
352.827, 0.364917, 0.342754, 8.76906e-05, 193.06, 153.69, 5045
353.265, 0.437901, 0.405156, 0.000100275, 192.62, 153.94, 5057
353.790, 0.525481, 0.469551, 0.000119903, 192.12, 154.24, 5075
354.105, 0.315288, 0.116518, 7.81597e-05, 192.14, 154.74, 5103
354.484, 0.378346, 0.351671, 8.88925e-05, 191.75, 154.97, 5113
354.938, 0.454015, 0.407834, 0.000102802, 191.31, 155.24, 5126
355.483, 0.544819, 0.481746, 0.000122916, 190.80, 155.54, 5146
355.810, 0.326891, 0.121049, 7.96155e-05, 190.82, 156.04, 5174
356.202, 0.392269, 0.358836, 9.0443e-05, 190.42, 156.28, 5184
356.673, 0.470723, 0.418188, 0.000105368, 189.97, 156.54, 5198
356.955, 0.282434, 0.093032, 7.04961e-05, 190.00, 157.01, 5225
357.294, 0.338921, 0.313288, 8.03286e-05, 189.65, 157.22, 5234
357.701, 0.406705, 0.364688, 9.13025e-05, 189.25, 157.45, 5245
358.189, 0.488046, 0.425529, 0.00010817, 188.79, 157.72, 5260
358.481, 0.292827, 0.101952, 7.11673e-05, 188.82, 158.18, 5288
358.833, 0.351393, 0.317189, 8.12121e-05, 188.46, 158.39, 5297
359.255, 0.421672, 0.371244, 9.28191e-05, 188.06, 158.63, 5308
359.761, 0.506006, 0.43703, 0.000111023, 187.60, 158.89, 5324
360.064, 0.303604, 0.10312, 7.22256e-05, 187.63, 159.36, 5352
360.428, 0.364324, 0.322915, 8.24112e-05, 187.27, 159.57, 5361
360.866, 0.437189, 0.381653, 9.52526e-05, 186.85, 159.80, 5373
361.390, 0.524627, 0.442379, 0.000113926, 186.39, 160.07, 5391
361.705, 0.314776, 0.107704, 7.3506e-05, 186.42, 160.55, 5419
362.083, 0.377731, 0.331473, 8.36172e-05, 186.05, 160.76, 5429
362.536, 0.453278, 0.384508, 9.77283e-05, 185.64, 161.00, 5442
363.080, 0.543933, 0.454049, 0.000116879, 185.17, 161.26, 5462
363.406, 0.32636, 0.112067, 7.49435e-05, 185.20, 161.75, 5490
363.798, 0.391632, 0.338429, 8.51563e-05, 184.82, 161.96, 5500
364.268, 0.469958, 0.394445, 0.000100246, 184.40, 162.20, 5514
364.550, 0.281975, 0.0858283, 6.64093e-05, 184.44, 162.65, 5541
364.888, 0.33837, 0.295629, 7.56906e-05, 184.11, 162.84, 5550
365.294, 0.406044, 0.344179, 8.61659e-05, 183.74, 163.05, 5561
365.782, 0.487253, 0.401652, 0.00010315, 183.32, 163.29, 5576
366.074, 0.292352, 0.0925527, 6.72293e-05, 183.35, 163.74, 5603
366.425, 0.350822, 0.301225, 7.65919e-05, 183.02, 163.92, 5612
366.846, 0.420986, 0.350573, 8.86542e-05, 182.64, 164.13, 5623
367.351, 0.505184, 0.412597, 0.000106121, 182.21, 164.37, 5639
367.654, 0.30311, 0.0954669, 6.817e-05, 182.24, 164.83, 5667
368.018, 0.363732, 0.305106, 7.77978e-05, 181.91, 165.01, 5676
368.454, 0.436479, 0.360526, 9.11937e-05, 181.52, 165.22, 5688
368.978, 0.523774, 0.414995, 0.000109153, 181.10, 165.47, 5705
369.292, 0.314265, 0.103163, 6.94189e-05, 181.12, 165.93, 5733
369.669, 0.377118, 0.313294, 7.89911e-05, 180.78, 166.11, 5743
370.122, 0.452541, 0.363545, 9.37844e-05, 180.40, 166.33, 5756
370.665, 0.543049, 0.426177, 0.000112246, 179.96, 166.57, 5775
370.991, 0.32583, 0.107315, 7.08245e-05, 179.99, 167.04, 5803
371.382, 0.390995, 0.320026, 8.05371e-05, 179.64, 167.23, 5813
371.851, 0.469195, 0.373048, 9.64262e-05, 179.25, 167.44, 5827
372.133, 0.281517, 0.0794215, 6.28107e-05, 179.29, 167.88, 5854
372.470, 0.33782, 0.281622, 7.14527e-05, 178.98, 168.04, 5862
372.876, 0.405384, 0.323655, 8.29028e-05, 178.63, 168.24, 5873
373.362, 0.486461, 0.380158, 9.9252e-05, 178.24, 168.45, 5888
373.654, 0.291877, 0.0856683, 6.36649e-05, 178.27, 168.89, 5915
374.004, 0.350252, 0.285191, 7.25515e-05, 177.96, 169.05, 5924
374.425, 0.420302, 0.33197, 8.53201e-05, 177.61, 169.24, 5935
374.929, 0.504363, 0.390581, 0.000102139, 177.21, 169.45, 5951
375.232, 0.302618, 0.0885879, 6.46205e-05, 177.24, 169.90, 5979
375.595, 0.363141, 0.289075, 7.37613e-05, 176.93, 170.07, 5988
376.031, 0.435769, 0.34148, 8.7789e-05, 176.57, 170.25, 6000
376.553, 0.522923, 0.393365, 0.000105087, 176.17, 170.48, 6017
376.867, 0.313754, 0.0956867, 6.58644e-05, 176.20, 170.92, 6045
377.244, 0.376505, 0.296944, 7.54177e-05, 175.88, 171.09, 6055
377.696, 0.451806, 0.344693, 9.03097e-05, 175.52, 171.29, 6068
378.238, 0.542167, 0.404087, 0.000108097, 175.12, 171.50, 6087
378.563, 0.3253, 0.0996306, 6.72575e-05, 175.14, 171.96, 6115
378.953, 0.39036, 0.303489, 7.75706e-05, 174.82, 172.13, 6125
379.422, 0.468432, 0.351322, 9.28822e-05, 174.46, 172.33, 6138
379.703, 0.281059, 0.0763286, 5.96647e-05, 174.49, 172.75, 6165
380.040, 0.337271, 0.267116, 6.79007e-05, 174.20, 172.89, 6173
380.445, 0.404725, 0.309391, 7.98706e-05, 173.87, 173.06, 6183
380.930, 0.48567, 0.360875, 9.56301e-05, 173.50, 173.25, 6197
381.222, 0.291402, 0.0766324, 6.05625e-05, 173.55, 173.68, 6224
381.572, 0.349683, 0.270748, 6.90336e-05, 173.25, 173.83, 6233
381.991, 0.419619, 0.315202, 8.22222e-05, 172.92, 174.00, 6244
382.495, 0.503543, 0.367923, 9.84394e-05, 172.55, 174.20, 6259
382.797, 0.302126, 0.0853978, 6.14977e-05, 172.58, 174.63, 6287
383.159, 0.362551, 0.274579, 7.06614e-05, 172.29, 174.78, 6296
383.594, 0.435061, 0.324236, 8.46258e-05, 171.95, 174.95, 6308
384.117, 0.522074, 0.373793, 0.00010131, 171.58, 175.15, 6325
384.430, 0.313244, 0.088893, 6.27305e-05, 171.61, 175.58, 6353
384.806, 0.375893, 0.280101, 7.2716e-05, 171.31, 175.74, 6362
385.257, 0.451072, 0.33211, 8.70816e-05, 170.97, 175.90, 6374
385.798, 0.541286, 0.381548, 0.000104243, 170.59, 176.11, 6393
386.123, 0.324771, 0.0926382, 6.41105e-05, 170.62, 176.55, 6421
386.513, 0.389726, 0.288497, 7.48146e-05, 170.31, 176.70, 6431
386.980, 0.467671, 0.33413, 8.95897e-05, 169.97, 176.88, 6444
387.261, 0.280603, 0.070753, 5.68998e-05, 170.01, 177.29, 6471
387.598, 0.336723, 0.253978, 6.47785e-05, 169.74, 177.42, 6479
388.002, 0.404068, 0.29424, 7.70534e-05, 169.43, 177.57, 6489
388.486, 0.484881, 0.343213, 9.2265e-05, 169.08, 177.75, 6503
388.777, 0.290929, 0.0712575, 5.77959e-05, 169.13, 178.17, 6530
389.127, 0.349114, 0.257599, 6.62424e-05, 168.85, 178.30, 6539
389.545, 0.418937, 0.299938, 7.93438e-05, 168.54, 178.46, 6550
390.048, 0.502725, 0.35015, 9.50017e-05, 168.19, 178.63, 6565
390.350, 0.301635, 0.0777161, 5.88516e-05, 168.23, 179.05, 6592
390.712, 0.361962, 0.263137, 6.82018e-05, 167.95, 179.19, 6601
391.146, 0.434354, 0.306185, 8.16863e-05, 167.63, 179.35, 6612
391.667, 0.521225, 0.361402, 9.78003e-05, 167.27, 179.51, 6628
391.980, 0.312735, 0.0795286, 5.99514e-05, 167.31, 179.94, 6656
392.355, 0.375282, 0.266804, 7.02051e-05, 167.03, 180.09, 6665
392.806, 0.450339, 0.31615, 8.40813e-05, 166.71, 180.24, 6677
393.346, 0.540406, 0.366209, 0.000100661, 166.34, 180.41, 6695
393.670, 0.324244, 0.083343, 6.13282e-05, 166.38, 180.85, 6723
394.059, 0.389092, 0.274866, 7.22527e-05, 166.09, 180.99, 6733
394.526, 0.466911, 0.31849, 8.65289e-05, 165.77, 181.15, 6746
395.087, 0.560293, 0.377268, 0.000103585, 165.40, 181.32, 6766
395.423, 0.336176, 0.0869696, 6.28113e-05, 165.44, 181.77, 6794
395.826, 0.403411, 0.281303, 7.43448e-05, 165.14, 181.91, 6804
396.310, 0.484093, 0.327881, 8.90294e-05, 164.81, 182.07, 6818
396.601, 0.290456, 0.0653787, 5.58961e-05, 164.86, 182.49, 6845
396.949, 0.348547, 0.24621, 6.39267e-05, 164.60, 182.61, 6854
397.368, 0.418257, 0.286546, 7.65757e-05, 164.30, 182.75, 6865
397.870, 0.501908, 0.334361, 9.16955e-05, 163.97, 182.91, 6880
398.171, 0.301145, 0.0715476, 5.6785e-05, 164.01, 183.33, 6907
398.532, 0.361374, 0.251334, 6.58359e-05, 163.74, 183.45, 6916
398.966, 0.433648, 0.292367, 7.88587e-05, 163.44, 183.59, 6927
399.486, 0.520378, 0.344717, 9.44236e-05, 163.10, 183.74, 6943
399.798, 0.312227, 0.073634, 5.77512e-05, 163.14, 184.17, 6971
400.173, 0.374672, 0.254782, 6.77892e-05, 162.88, 184.30, 6980
400.623, 0.449607, 0.301635, 8.11942e-05, 162.57, 184.43, 6992
401.162, 0.539528, 0.349363, 9.7214e-05, 162.23, 184.59, 7010
401.486, 0.323717, 0.0773972, 5.90048e-05, 162.27, 185.02, 7038
401.874, 0.38846, 0.262346, 6.97869e-05, 161.99, 185.15, 7048
402.340, 0.466152, 0.304048, 8.35826e-05, 161.69, 185.30, 7061
402.900, 0.559383, 0.359708, 0.000100067, 161.34, 185.45, 7081
403.235, 0.33563, 0.0809732, 6.03839e-05, 161.37, 185.89, 7109
403.638, 0.402756, 0.268465, 7.18293e-05, 161.10, 186.02, 7119
404.122, 0.483307, 0.312871, 8.60241e-05, 160.78, 186.16, 7133
404.411, 0.289984, 0.0605866, 5.37146e-05, 160.83, 186.57, 7160
404.759, 0.347981, 0.236861, 6.17754e-05, 160.58, 186.67, 7168
405.177, 0.417577, 0.271594, 7.40102e-05, 160.30, 186.81, 7179
405.678, 0.501092, 0.319182, 8.86656e-05, 159.99, 186.95, 7194
405.979, 0.300655, 0.0663144, 5.45731e-05, 160.03, 187.36, 7221
406.340, 0.360786, 0.23997, 6.37001e-05, 159.78, 187.47, 7230
406.773, 0.432944, 0.279162, 7.63312e-05, 159.49, 187.60, 7241
407.292, 0.519533, 0.328878, 9.14409e-05, 159.17, 187.74, 7257
407.604, 0.31172, 0.0685458, 5.55045e-05, 159.21, 188.15, 7285
407.978, 0.374063, 0.243365, 6.5689e-05, 158.96, 188.27, 7294
408.427, 0.448876, 0.287907, 7.87106e-05, 158.67, 188.39, 7306
408.965, 0.538651, 0.330787, 9.42858e-05, 158.35, 188.55, 7323
409.289, 0.323191, 0.0751912, 5.66899e-05, 158.39, 188.96, 7351
409.676, 0.387829, 0.250528, 6.77275e-05, 158.13, 189.07, 7361
410.142, 0.465395, 0.290474, 8.11491e-05, 157.84, 189.21, 7374
410.700, 0.558474, 0.34058, 9.7201e-05, 157.51, 189.36, 7393
411.035, 0.335084, 0.0786281, 5.82567e-05, 157.54, 189.78, 7421
411.437, 0.402101, 0.256402, 6.98161e-05, 157.28, 189.89, 7431
411.920, 0.482521, 0.296353, 8.36472e-05, 156.99, 190.03, 7444
412.209, 0.289513, 0.0590537, 5.15926e-05, 157.03, 190.42, 7471
412.557, 0.347415, 0.226205, 6.01008e-05, 156.79, 190.52, 7479
412.974, 0.416898, 0.261737, 7.20228e-05, 156.53, 190.63, 7489
413.474, 0.500278, 0.305205, 8.62865e-05, 156.23, 190.76, 7503
413.774, 0.300167, 0.0588798, 5.24764e-05, 156.28, 191.17, 7530
414.134, 0.3602, 0.229376, 6.19927e-05, 156.04, 191.27, 7539
414.567, 0.43224, 0.266874, 7.42867e-05, 155.77, 191.38, 7550
415.085, 0.518688, 0.311374, 8.89938e-05, 155.47, 191.52, 7565
415.397, 0.311213, 0.0653717, 5.34972e-05, 155.51, 191.92, 7592
415.770, 0.373456, 0.234471, 6.39331e-05, 155.27, 192.02, 7601
416.218, 0.448147, 0.275125, 7.66082e-05, 154.99, 192.13, 7613
416.756, 0.537776, 0.316459, 9.17697e-05, 154.69, 192.27, 7630
417.079, 0.322666, 0.0700433, 5.50042e-05, 154.73, 192.68, 7658
417.466, 0.387199, 0.237631, 6.59224e-05, 154.48, 192.78, 7667
417.930, 0.464638, 0.282226, 7.8988e-05, 154.20, 192.89, 7679
418.488, 0.557566, 0.323357, 9.46149e-05, 153.89, 193.03, 7698
418.823, 0.33454, 0.0733034, 5.67076e-05, 153.93, 193.45, 7726
419.224, 0.401448, 0.245274, 6.7961e-05, 153.68, 193.55, 7736
419.706, 0.481737, 0.283676, 8.14266e-05, 153.40, 193.68, 7749
419.995, 0.289042, 0.054863, 4.96704e-05, 153.45, 194.06, 7776
420.342, 0.346851, 0.216396, 5.85071e-05, 153.22, 194.14, 7784
420.758, 0.416221, 0.250455, 7.01146e-05, 152.97, 194.25, 7794
421.257, 0.499465, 0.292039, 8.40025e-05, 152.68, 194.36, 7808
421.557, 0.299679, 0.0549491, 5.05437e-05, 152.73, 194.76, 7835
421.917, 0.359615, 0.219567, 6.03538e-05, 152.51, 194.85, 7844
422.348, 0.431538, 0.255501, 7.23243e-05, 152.25, 194.96, 7855
422.866, 0.517845, 0.29814, 8.66453e-05, 151.96, 195.08, 7870
423.177, 0.310707, 0.0608877, 5.19354e-05, 152.01, 195.47, 7897
423.550, 0.372849, 0.22452, 6.22482e-05, 151.78, 195.56, 7906
423.997, 0.447418, 0.261071, 7.4591e-05, 151.52, 195.67, 7917
424.534, 0.536902, 0.308539, 8.93558e-05, 151.22, 195.78, 7933
424.856, 0.322141, 0.0621629, 5.35584e-05, 151.27, 196.19, 7961
425.243, 0.38657, 0.227708, 6.41908e-05, 151.03, 196.28, 7970
425.706, 0.463883, 0.270191, 7.69152e-05, 150.77, 196.38, 7982
426.263, 0.55666, 0.31264, 9.21349e-05, 150.47, 196.50, 8000
426.597, 0.333996, 0.0654837, 5.52222e-05, 150.51, 196.91, 8028
426.998, 0.400795, 0.235028, 6.61823e-05, 150.28, 197.01, 8038
427.479, 0.480954, 0.271986, 7.92976e-05, 150.01, 197.12, 8051
428.056, 0.577145, 0.322749, 9.49831e-05, 149.70, 197.23, 8071
428.402, 0.346287, 0.0686186, 5.69274e-05, 149.75, 197.66, 8099
428.818, 0.415545, 0.240804, 6.8223e-05, 149.50, 197.75, 8109
429.317, 0.498653, 0.280573, 8.17386e-05, 149.23, 197.86, 8123
429.616, 0.299192, 0.050449, 4.92862e-05, 149.28, 198.25, 8150
429.975, 0.35903, 0.212924, 5.87296e-05, 149.06, 198.33, 8158
430.406, 0.430837, 0.243503, 7.03797e-05, 148.82, 198.43, 8169
430.923, 0.517004, 0.286336, 8.43182e-05, 148.54, 198.54, 8184
431.233, 0.310202, 0.0560715, 5.05415e-05, 148.59, 198.93, 8211
431.605, 0.372243, 0.215668, 6.05788e-05, 148.37, 199.01, 8220
432.052, 0.446691, 0.250709, 7.25926e-05, 148.12, 199.11, 8231
432.588, 0.53603, 0.29588, 8.69646e-05, 147.84, 199.21, 8247
432.909, 0.321618, 0.0576647, 5.21261e-05, 147.88, 199.61, 8275
433.295, 0.385941, 0.218682, 6.24757e-05, 147.66, 199.70, 8284
433.758, 0.46313, 0.259181, 7.48622e-05, 147.41, 199.79, 8296
