t, dt, MaxDpr, MaxDsw, Qo, Qw, Gauss
1602.562, 1.27743, 0.0660282, 5.30659e-05, 39.60, 308.37, 29510
1603.328, 0.766459, 0.0309864, 3.18247e-05, 39.63, 308.79, 29537
1604.248, 0.91975, 0.0494503, 3.81685e-05, 39.59, 308.68, 29546
1605.352, 1.1037, 0.0587544, 4.57716e-05, 39.55, 308.55, 29558
1606.676, 1.32444, 0.0653198, 5.4882e-05, 39.50, 308.42, 29578
1607.471, 0.794664, 0.0315523, 3.29134e-05, 39.54, 308.86, 29605
1608.424, 0.953597, 0.0506496, 3.94733e-05, 39.50, 308.75, 29614
1609.569, 1.14432, 0.0580572, 4.73353e-05, 39.46, 308.64, 29627
1610.255, 0.68659, 0.0263064, 2.83894e-05, 39.48, 309.01, 29653
1611.079, 0.823908, 0.0449508, 3.40504e-05, 39.45, 308.90, 29661
1612.068, 0.98869, 0.0520878, 4.08362e-05, 39.41, 308.79, 29671
1613.254, 1.18643, 0.0598035, 4.89684e-05, 39.37, 308.67, 29685
1613.966, 0.711856, 0.0305332, 2.93685e-05, 39.40, 309.08, 29712
1614.820, 0.854228, 0.0477632, 3.52241e-05, 39.36, 308.96, 29720
1615.845, 1.02507, 0.0534547, 4.22429e-05, 39.32, 308.85, 29730
1617.076, 1.23009, 0.0607128, 5.0654e-05, 39.28, 308.73, 29746
1617.814, 0.738053, 0.0305404, 3.03789e-05, 39.31, 309.15, 29773
1618.699, 0.885663, 0.0492696, 3.64354e-05, 39.27, 309.02, 29781
1619.762, 1.0628, 0.0520251, 4.36946e-05, 39.23, 308.93, 29792
1621.037, 1.27536, 0.0619769, 5.23934e-05, 39.19, 308.82, 29809
1621.803, 0.765213, 0.0278473, 3.14217e-05, 39.22, 309.21, 29836
1622.721, 0.918256, 0.048629, 3.76853e-05, 39.18, 309.11, 29845
1623.823, 1.10191, 0.0576619, 4.51925e-05, 39.14, 308.97, 29857
1625.145, 1.32229, 0.0641043, 5.41882e-05, 39.09, 308.85, 29877
1625.938, 0.793373, 0.0312425, 3.24975e-05, 39.12, 309.28, 29904
1626.890, 0.952048, 0.0497957, 3.89748e-05, 39.09, 309.17, 29913
1628.033, 1.14246, 0.057072, 4.67379e-05, 39.04, 309.06, 29926
1628.718, 0.685474, 0.0262985, 2.80313e-05, 39.07, 309.43, 29952
1629.541, 0.822569, 0.0441827, 3.36211e-05, 39.04, 309.33, 29960
1630.528, 0.987083, 0.0511703, 4.03215e-05, 39.00, 309.21, 29970
1631.713, 1.1845, 0.0587112, 4.83517e-05, 38.95, 309.09, 29984
1632.423, 0.7107, 0.0302531, 2.89988e-05, 38.99, 309.50, 30011
1633.276, 0.85284, 0.0468945, 3.47809e-05, 38.95, 309.39, 30019
1634.300, 1.02341, 0.0524949, 4.17116e-05, 38.91, 309.27, 30029
1635.528, 1.22809, 0.0570375, 5.00175e-05, 38.87, 309.18, 30044
1636.264, 0.736853, 0.027548, 2.99973e-05, 38.90, 309.57, 30071
1637.149, 0.884224, 0.0483397, 3.59779e-05, 38.86, 309.44, 30079
1638.210, 1.06107, 0.0511845, 4.31463e-05, 38.82, 309.35, 30090
1639.483, 1.27328, 0.0609129, 5.17365e-05, 38.78, 309.24, 30107
1640.247, 0.76397, 0.0277787, 3.10279e-05, 38.81, 309.63, 30134
1641.164, 0.916764, 0.0477681, 3.72132e-05, 38.77, 309.53, 30143
1642.264, 1.10012, 0.0565336, 4.46268e-05, 38.73, 309.39, 30155
1643.584, 1.32014, 0.0600506, 5.35104e-05, 38.69, 309.30, 30174
1644.376, 0.792084, 0.0278805, 3.20912e-05, 38.72, 309.70, 30201
1645.327, 0.950501, 0.048898, 3.84878e-05, 38.68, 309.59, 30210
1646.467, 1.1406, 0.0560458, 4.61543e-05, 38.64, 309.47, 30223
1647.152, 0.68436, 0.0261932, 2.76814e-05, 38.67, 309.84, 30249
1647.973, 0.821232, 0.0415505, 3.32016e-05, 38.63, 309.76, 30256
1648.958, 0.985479, 0.0521035, 3.98187e-05, 38.59, 309.63, 30266
1650.141, 1.18257, 0.0575885, 4.77492e-05, 38.55, 309.51, 30280
1650.850, 0.709545, 0.0283138, 2.86375e-05, 38.58, 309.90, 30306
1651.702, 0.851454, 0.044383, 3.43478e-05, 38.55, 309.80, 30314
1652.724, 1.02174, 0.051511, 4.11926e-05, 38.51, 309.68, 30324
1653.950, 1.22609, 0.0561387, 4.93955e-05, 38.47, 309.59, 30339
1654.685, 0.735656, 0.0274151, 2.96245e-05, 38.50, 309.98, 30366
1655.568, 0.882787, 0.0474022, 3.55309e-05, 38.46, 309.86, 30374
1656.627, 1.05934, 0.0503374, 4.26106e-05, 38.42, 309.77, 30385
1657.899, 1.27121, 0.0598428, 5.10946e-05, 38.38, 309.65, 30402
1658.661, 0.762728, 0.0276518, 3.06431e-05, 38.41, 310.04, 30429
1659.577, 0.915274, 0.0489522, 3.6752e-05, 38.37, 309.91, 30437
1660.675, 1.09833, 0.0508939, 4.4074e-05, 38.34, 309.83, 30448
1661.993, 1.31799, 0.06163, 5.2848e-05, 38.29, 309.71, 30467
1662.784, 0.790797, 0.027772, 3.16941e-05, 38.32, 310.11, 30494
1663.733, 0.948956, 0.0480145, 3.80118e-05, 38.28, 310.00, 30503
1664.872, 1.13875, 0.0574382, 4.55839e-05, 38.24, 309.86, 30515
1665.555, 0.683248, 0.0285778, 2.73394e-05, 38.27, 310.25, 30541
1666.375, 0.819898, 0.0408601, 3.27916e-05, 38.24, 310.17, 30548
1667.359, 0.983878, 0.0490071, 3.93273e-05, 38.20, 310.06, 30557
1668.539, 1.18065, 0.0561238, 4.71603e-05, 38.16, 309.94, 30570
1669.248, 0.708392, 0.025362, 2.82845e-05, 38.19, 310.31, 30596
1670.098, 0.85007, 0.0435664, 3.39246e-05, 38.15, 310.21, 30604
1671.118, 1.02008, 0.0505403, 4.06853e-05, 38.12, 310.09, 30614
1672.342, 1.2241, 0.055243, 4.87876e-05, 38.08, 310.00, 30629
1673.076, 0.734461, 0.0272498, 2.92601e-05, 38.11, 310.39, 30656
1673.958, 0.881353, 0.046478, 3.50941e-05, 38.07, 310.26, 30664
1675.015, 1.05762, 0.0494986, 4.2087e-05, 38.03, 310.17, 30675
1676.284, 1.26915, 0.0614521, 5.04672e-05, 37.99, 310.02, 30691
1677.046, 0.761489, 0.0302944, 3.02669e-05, 38.02, 310.45, 30718
1677.960, 0.913787, 0.048003, 3.63011e-05, 37.98, 310.32, 30726
1679.056, 1.09654, 0.0500869, 4.35336e-05, 37.95, 310.23, 30737
1680.372, 1.31585, 0.063391, 5.22005e-05, 37.90, 310.08, 30755
1681.162, 0.789512, 0.0306352, 3.1306e-05, 37.93, 310.51, 30782
1682.109, 0.947414, 0.0471732, 3.75466e-05, 37.90, 310.40, 30791
1683.246, 1.1369, 0.0563022, 4.50263e-05, 37.86, 310.26, 30803
1683.928, 0.682138, 0.0282841, 2.70051e-05, 37.88, 310.65, 30829
1684.747, 0.818566, 0.0401914, 3.23908e-05, 37.85, 310.57, 30836
1685.729, 0.982279, 0.0481524, 3.88469e-05, 37.82, 310.46, 30845
1686.908, 1.17873, 0.0551537, 4.65846e-05, 37.78, 310.34, 30858
1687.615, 0.707241, 0.0252964, 2.79394e-05, 37.80, 310.71, 30884
1688.464, 0.848689, 0.0427963, 3.35108e-05, 37.77, 310.60, 30892
1689.482, 1.01843, 0.0496235, 4.01894e-05, 37.73, 310.49, 30902
1690.704, 1.22211, 0.0570181, 4.81933e-05, 37.69, 310.36, 30916
1691.437, 0.733267, 0.0298717, 2.89038e-05, 37.72, 310.78, 30943
1692.317, 0.879921, 0.0456192, 3.4667e-05, 37.69, 310.66, 30951
1693.373, 1.0559, 0.0509711, 4.15751e-05, 37.65, 310.54, 30961
1694.640, 1.26709, 0.0578757, 4.98538e-05, 37.61, 310.42, 30977
1695.401, 0.760251, 0.0299365, 2.98992e-05, 37.64, 310.84, 31004
1696.313, 0.912302, 0.0471109, 3.58603e-05, 37.60, 310.71, 31012
1697.408, 1.09476, 0.0493163, 4.30053e-05, 37.57, 310.62, 31023
1698.721, 1.31371, 0.062086, 5.15675e-05, 37.52, 310.47, 31041
1699.510, 0.788229, 0.030243, 3.09265e-05, 37.56, 310.89, 31068
1700.455, 0.945874, 0.0463609, 3.70917e-05, 37.52, 310.79, 31077
1701.590, 1.13505, 0.0552121, 4.44811e-05, 37.48, 310.65, 31089
1702.271, 0.68103, 0.0280059, 2.66783e-05, 37.51, 311.04, 31115
1703.089, 0.817235, 0.0395441, 3.1999e-05, 37.48, 310.95, 31122
1704.069, 0.980683, 0.0473263, 3.83772e-05, 37.44, 310.84, 31131
1705.246, 1.17682, 0.054214, 4.60217e-05, 37.40, 310.73, 31144
1705.952, 0.706091, 0.0252274, 2.76019e-05, 37.43, 311.09, 31170
1706.800, 0.84731, 0.0420529, 3.31062e-05, 37.40, 310.99, 31178
1707.816, 1.01677, 0.0487393, 3.97044e-05, 37.36, 310.88, 31188
1709.037, 1.22013, 0.0559681, 4.76122e-05, 37.32, 310.75, 31202
1709.769, 0.732076, 0.0295086, 2.85554e-05, 37.35, 311.16, 31229
1710.647, 0.878491, 0.0447776, 3.42493e-05, 37.31, 311.04, 31237
1711.701, 1.05419, 0.0500526, 4.10745e-05, 37.28, 310.92, 31247
1712.966, 1.26503, 0.0568192, 4.92539e-05, 37.24, 310.80, 31263
1713.725, 0.759016, 0.0295638, 2.95396e-05, 37.27, 311.22, 31290
1714.636, 0.910819, 0.0462287, 3.54292e-05, 37.23, 311.09, 31298
1715.729, 1.09298, 0.0485505, 4.24886e-05, 37.20, 311.00, 31309
1717.041, 1.31158, 0.0608147, 5.09484e-05, 37.15, 310.85, 31327
1717.828, 0.786948, 0.029844, 3.05554e-05, 37.18, 311.28, 31354
1718.772, 0.944337, 0.0455579, 3.66468e-05, 37.15, 311.17, 31363
1719.905, 1.1332, 0.0541437, 4.39479e-05, 37.11, 311.03, 31375
1721.265, 1.35985, 0.0600978, 5.26969e-05, 37.07, 310.90, 31395
1722.081, 0.815907, 0.0303935, 3.16035e-05, 37.10, 311.33, 31422
1723.060, 0.979089, 0.0466568, 3.79032e-05, 37.06, 311.22, 31431
1724.235, 1.17491, 0.0534288, 4.54536e-05, 37.03, 311.11, 31444
1724.940, 0.704944, 0.0253525, 2.72613e-05, 37.05, 311.47, 31470
1725.786, 0.845933, 0.0414429, 3.26979e-05, 37.02, 311.37, 31478
1726.801, 1.01512, 0.047998, 3.9215e-05, 36.98, 311.25, 31488
1728.019, 1.21814, 0.0550654, 4.70257e-05, 36.94, 311.13, 31502
1728.750, 0.730886, 0.0277656, 2.82038e-05, 36.97, 311.53, 31528
1729.627, 0.877063, 0.0424197, 3.38278e-05, 36.94, 311.42, 31536
1730.680, 1.05248, 0.0492661, 4.05693e-05, 36.90, 311.30, 31546
1731.942, 1.26297, 0.0532085, 4.86485e-05, 36.87, 311.21, 31561
1732.700, 0.757783, 0.02659, 2.91767e-05, 36.89, 311.60, 31588
1733.610, 0.909339, 0.0454617, 3.49941e-05, 36.86, 311.47, 31596
1734.701, 1.09121, 0.0478581, 4.19671e-05, 36.82, 311.38, 31607
1736.010, 1.30945, 0.0570049, 5.03235e-05, 36.78, 311.26, 31624
1736.796, 0.785669, 0.0268133, 3.01808e-05, 36.81, 311.66, 31651
1737.739, 0.942803, 0.0448272, 3.61978e-05, 36.78, 311.55, 31660
1738.870, 1.13136, 0.0531668, 4.34097e-05, 36.74, 311.41, 31672
1740.228, 1.35764, 0.0590157, 5.20521e-05, 36.70, 311.28, 31692
1741.042, 0.814582, 0.0300792, 3.1217e-05, 36.73, 311.71, 31719
1742.020, 0.977498, 0.0458996, 3.74399e-05, 36.69, 311.60, 31728
1743.193, 1.173, 0.0525584, 4.48983e-05, 36.65, 311.48, 31741
1743.897, 0.703798, 0.0253294, 2.69284e-05, 36.68, 311.85, 31767
1744.741, 0.844558, 0.0389421, 3.22988e-05, 36.65, 311.77, 31774
1745.755, 1.01347, 0.0490541, 3.87366e-05, 36.61, 311.63, 31784
1746.971, 1.21616, 0.0540908, 4.64523e-05, 36.57, 311.51, 31798
1747.700, 0.729698, 0.0275438, 2.78601e-05, 36.60, 311.91, 31824
1748.576, 0.875638, 0.0417076, 3.34157e-05, 36.57, 311.80, 31832
1749.627, 1.05077, 0.0484098, 4.00754e-05, 36.53, 311.68, 31842
1750.888, 1.26092, 0.0524455, 4.80566e-05, 36.50, 311.59, 31857
1751.644, 0.756551, 0.0265251, 2.88218e-05, 36.53, 311.98, 31884
1752.552, 0.907861, 0.0446425, 3.45687e-05, 36.49, 311.85, 31892
1753.642, 1.08943, 0.0471284, 4.14573e-05, 36.46, 311.76, 31903
1754.949, 1.30732, 0.0560788, 4.97126e-05, 36.42, 311.64, 31920
1755.733, 0.784392, 0.0267506, 2.98145e-05, 36.45, 312.03, 31947
1756.675, 0.941271, 0.0461252, 3.57587e-05, 36.41, 311.90, 31955
1757.804, 1.12952, 0.0500575, 4.28835e-05, 36.37, 311.79, 31967
1759.160, 1.35543, 0.0552105, 5.14215e-05, 36.34, 311.69, 31986
1759.973, 0.813258, 0.0268589, 3.0839e-05, 36.36, 312.09, 32013
1760.949, 0.975909, 0.0451188, 3.69868e-05, 36.33, 311.98, 32022
1762.120, 1.17109, 0.0541418, 4.43553e-05, 36.29, 311.83, 32034
1762.823, 0.702655, 0.0278257, 2.66028e-05, 36.32, 312.23, 32060
1763.666, 0.843186, 0.0383356, 3.19085e-05, 36.29, 312.14, 32067
1764.678, 1.01182, 0.0460427, 3.82688e-05, 36.25, 312.03, 32076
1765.892, 1.21419, 0.0552942, 4.58917e-05, 36.21, 311.89, 32090
1766.620, 0.728513, 0.0272818, 2.75239e-05, 36.24, 312.28, 32116
1767.494, 0.874215, 0.0409897, 3.30127e-05, 36.21, 312.17, 32124
1768.543, 1.04906, 0.0475514, 3.95923e-05, 36.17, 312.06, 32134
1769.802, 1.25887, 0.0516741, 4.74778e-05, 36.14, 311.96, 32149
1770.558, 0.755322, 0.0264126, 2.84748e-05, 36.17, 312.35, 32176
1771.464, 0.906386, 0.0438217, 3.41527e-05, 36.13, 312.22, 32184
1772.552, 1.08766, 0.046396, 4.09587e-05, 36.10, 312.13, 32195
1773.857, 1.3052, 0.0551506, 4.91151e-05, 36.06, 312.01, 32212
1774.640, 0.783118, 0.0266427, 2.94563e-05, 36.09, 312.40, 32239
1775.580, 0.939741, 0.0452645, 3.53293e-05, 36.05, 312.27, 32247
1776.707, 1.12769, 0.0468851, 4.23689e-05, 36.02, 312.18, 32258
1778.061, 1.35323, 0.0567999, 5.08049e-05, 35.98, 312.06, 32277
1778.873, 0.811936, 0.0267579, 3.04693e-05, 36.01, 312.46, 32304
1779.847, 0.974324, 0.044341, 3.65436e-05, 35.97, 312.35, 32313
1781.016, 1.16919, 0.053077, 4.38242e-05, 35.93, 312.20, 32325
1781.718, 0.701513, 0.0275173, 2.62844e-05, 35.96, 312.59, 32351
1782.559, 0.841816, 0.0377227, 3.15267e-05, 35.93, 312.51, 32358
1783.570, 1.01018, 0.0452552, 3.78112e-05, 35.90, 312.40, 32367
1784.782, 1.21221, 0.0517737, 4.53433e-05, 35.86, 312.28, 32380
1785.509, 0.727329, 0.024458, 2.71951e-05, 35.89, 312.65, 32406
1786.382, 0.872794, 0.0402675, 3.26186e-05, 35.86, 312.54, 32414
1787.429, 1.04735, 0.0466921, 3.91199e-05, 35.82, 312.42, 32424
1788.686, 1.25682, 0.050895, 4.69116e-05, 35.79, 312.33, 32439
1789.440, 0.754094, 0.0262553, 2.81354e-05, 35.81, 312.71, 32466
1790.345, 0.904913, 0.0430007, 3.37458e-05, 35.78, 312.59, 32474
1791.431, 1.0859, 0.0479629, 4.04709e-05, 35.74, 312.47, 32484
1792.734, 1.30308, 0.0544212, 4.85306e-05, 35.71, 312.34, 32500
1793.516, 0.781845, 0.0292058, 2.91059e-05, 35.74, 312.76, 32527
1794.454, 0.938214, 0.0444304, 3.49093e-05, 35.70, 312.63, 32535
1795.580, 1.12586, 0.0461877, 4.18654e-05, 35.67, 312.54, 32546
1796.931, 1.35103, 0.0586155, 5.02016e-05, 35.63, 312.39, 32564
1797.742, 0.810617, 0.0295433, 3.01077e-05, 35.66, 312.81, 32591
1798.714, 0.97274, 0.0436061, 3.61101e-05, 35.62, 312.70, 32600
1799.882, 1.16729, 0.0520753, 4.33047e-05, 35.59, 312.56, 32612
1800.582, 0.700373, 0.0272507, 2.59729e-05, 35.61, 312.95, 32638
1801.423, 0.840448, 0.0371407, 3.11533e-05, 35.59, 312.87, 32645
1802.431, 1.00854, 0.044508, 3.73635e-05, 35.55, 312.76, 32654
1803.641, 1.21024, 0.0509273, 4.48067e-05, 35.52, 312.64, 32667
1804.367, 0.726147, 0.0244026, 2.68735e-05, 35.54, 313.00, 32693
1805.239, 0.871376, 0.0395924, 3.22329e-05, 35.51, 312.90, 32701
1806.285, 1.04565, 0.045887, 3.86576e-05, 35.48, 312.78, 32711
1807.539, 1.25478, 0.0526895, 4.63576e-05, 35.44, 312.65, 32725
1808.292, 0.752869, 0.0287867, 2.78032e-05, 35.47, 313.07, 32752
1809.196, 0.903443, 0.0422443, 3.33476e-05, 35.44, 312.94, 32760
1810.280, 1.08413, 0.0471373, 3.99937e-05, 35.40, 312.82, 32770
1811.581, 1.30096, 0.0534654, 4.79587e-05, 35.36, 312.70, 32786
1812.361, 0.780575, 0.02886, 2.87631e-05, 35.39, 313.12, 32813
1813.298, 0.936689, 0.0436339, 3.44983e-05, 35.36, 312.99, 32821
1814.422, 1.12403, 0.0455129, 4.13728e-05, 35.33, 312.90, 32832
1815.771, 1.34883, 0.0574449, 4.96113e-05, 35.29, 312.74, 32850
1816.580, 0.8093, 0.0291657, 2.97538e-05, 35.32, 313.17, 32877
1817.551, 0.97116, 0.0428863, 3.56859e-05, 35.28, 313.06, 32886
1818.717, 1.16539, 0.0511019, 4.27962e-05, 35.25, 312.91, 32898
1819.416, 0.699235, 0.0269837, 2.56681e-05, 35.27, 313.30, 32924
1820.255, 0.839082, 0.0365699, 3.07878e-05, 35.25, 313.22, 32931
1821.262, 1.0069, 0.0437768, 3.69254e-05, 35.21, 313.11, 32940
1822.470, 1.20828, 0.0500981, 4.42817e-05, 35.18, 312.99, 32953
1823.195, 0.724967, 0.0243332, 2.65587e-05, 35.20, 313.35, 32979
1824.065, 0.86996, 0.0370545, 3.18555e-05, 35.18, 313.27, 32986
1825.109, 1.04395, 0.0470328, 3.82052e-05, 35.14, 313.13, 32996
1826.250, 1.14095, 0.0392882, 4.17297e-05, 35.12, 313.11, 33007
